date,temperature_2m,relative_humidity_2m,wind_speed_10m,City
2025-03-02 15:00:00+00:00,22.5395,43.0,4.0249224,Jaipur
2025-03-02 16:00:00+00:00,21.7395,45.0,3.6179552,Jaipur
2025-03-02 17:00:00+00:00,20.8395,47.0,4.6800003,Jaipur
2025-03-02 18:00:00+00:00,18.939499,50.0,4.6800003,Jaipur
2025-03-02 19:00:00+00:00,18.189499,51.0,5.00128,Jaipur
2025-03-02 20:00:00+00:00,17.8895,50.0,5.3517847,Jaipur
2025-03-02 21:00:00+00:00,17.5895,49.0,4.6938257,Jaipur
2025-03-02 22:00:00+00:00,17.1395,50.0,4.3349743,Jaipur
2025-03-02 23:00:00+00:00,16.5895,52.0,4.0249224,Jaipur
2025-03-03 00:00:00+00:00,16.0395,54.0,3.096837,Jaipur
2025-03-03 01:00:00+00:00,15.8895,52.0,3.7064266,Jaipur
2025-03-03 02:00:00+00:00,16.0895,51.0,4.32,Jaipur
2025-03-03 03:00:00+00:00,18.7395,46.0,3.5455887,Jaipur
2025-03-03 04:00:00+00:00,21.8895,39.0,9.422101,Jaipur
2025-03-03 05:00:00+00:00,24.2395,35.0,11.885453,Jaipur
2025-03-03 06:00:00+00:00,26.939499,30.0,12.181625,Jaipur
2025-03-03 07:00:00+00:00,28.2895,31.0,12.7279215,Jaipur
2025-03-03 08:00:00+00:00,29.3895,31.0,12.682018,Jaipur
2025-03-03 09:00:00+00:00,30.0895,30.0,13.479583,Jaipur
2025-03-03 10:00:00+00:00,30.0395,30.0,15.459054,Jaipur
2025-03-03 11:00:00+00:00,30.439499,26.0,14.20062,Jaipur
2025-03-03 12:00:00+00:00,30.2895,24.0,13.5515,Jaipur
2025-03-03 13:00:00+00:00,28.3395,27.0,9.0645685,Jaipur
2025-03-03 14:00:00+00:00,26.0395,33.0,5.8603754,Jaipur
2025-03-03 15:00:00+00:00,24.4895,35.0,6.6185193,Jaipur
2025-03-03 16:00:00+00:00,23.1395,36.0,7.5685663,Jaipur
2025-03-03 17:00:00+00:00,22.1395,36.0,8.225035,Jaipur
2025-03-03 18:00:00+00:00,21.2895,37.0,7.42159,Jaipur
2025-03-03 19:00:00+00:00,20.2395,39.0,6.4799995,Jaipur
2025-03-03 20:00:00+00:00,19.689499,41.0,5.95906,Jaipur
2025-03-03 21:00:00+00:00,19.3895,43.0,6.6087217,Jaipur
2025-03-03 22:00:00+00:00,18.9895,46.0,6.989936,Jaipur
2025-03-03 23:00:00+00:00,18.5395,48.0,7.2,Jaipur
2025-03-04 00:00:00+00:00,18.0895,49.0,6.3690495,Jaipur
2025-03-04 01:00:00+00:00,17.4895,53.0,6.638072,Jaipur
2025-03-04 02:00:00+00:00,17.189499,53.0,6.8777895,Jaipur
2025-03-04 03:00:00+00:00,19.3895,44.0,7.928177,Jaipur
2025-03-04 04:00:00+00:00,22.189499,28.0,14.277983,Jaipur
2025-03-04 05:00:00+00:00,24.0895,19.0,19.386593,Jaipur
2025-03-04 06:00:00+00:00,24.4895,16.0,17.414474,Jaipur
2025-03-04 07:00:00+00:00,25.3395,18.0,16.79314,Jaipur
2025-03-04 08:00:00+00:00,25.939499,21.0,15.778516,Jaipur
2025-03-04 09:00:00+00:00,26.2395,22.0,15.192682,Jaipur
2025-03-04 10:00:00+00:00,26.0895,20.0,15.9134655,Jaipur
2025-03-04 11:00:00+00:00,25.2895,21.0,16.039202,Jaipur
2025-03-04 12:00:00+00:00,23.7895,22.0,12.538134,Jaipur
2025-03-04 13:00:00+00:00,22.0895,22.0,10.296251,Jaipur
2025-03-04 14:00:00+00:00,20.2895,27.0,7.491114,Jaipur
2025-03-04 15:00:00+00:00,18.7895,29.0,5.8048253,Jaipur
2025-03-04 16:00:00+00:00,17.3395,30.0,5.95906,Jaipur
2025-03-04 17:00:00+00:00,16.2895,31.0,5.815978,Jaipur
2025-03-04 18:00:00+00:00,15.589499,32.0,5.495161,Jaipur
2025-03-04 19:00:00+00:00,14.9895,35.0,4.829907,Jaipur
2025-03-04 20:00:00+00:00,14.539499,39.0,4.829907,Jaipur
2025-03-04 21:00:00+00:00,14.039499,43.0,4.6938257,Jaipur
2025-03-04 22:00:00+00:00,13.539499,46.0,5.692099,Jaipur
2025-03-04 23:00:00+00:00,13.1895,49.0,6.297428,Jaipur
2025-03-05 00:00:00+00:00,13.089499,52.0,7.4128532,Jaipur
2025-03-05 01:00:00+00:00,12.589499,57.0,6.6087217,Jaipur
2025-03-05 02:00:00+00:00,12.4895,59.0,6.489992,Jaipur
2025-03-05 03:00:00+00:00,14.589499,52.0,8.587338,Jaipur
2025-03-05 04:00:00+00:00,17.4895,38.0,10.883676,Jaipur
2025-03-05 05:00:00+00:00,20.3395,22.0,13.684735,Jaipur
2025-03-05 06:00:00+00:00,22.7395,15.0,13.584932,Jaipur
2025-03-05 07:00:00+00:00,24.439499,12.0,14.57889,Jaipur
2025-03-05 08:00:00+00:00,25.5395,10.0,16.179987,Jaipur
2025-03-05 09:00:00+00:00,25.939499,10.0,16.199999,Jaipur
2025-03-05 10:00:00+00:00,25.8395,10.0,16.575644,Jaipur
2025-03-05 11:00:00+00:00,25.2395,10.0,15.484185,Jaipur
2025-03-05 12:00:00+00:00,24.7895,11.0,12.218805,Jaipur
2025-03-05 13:00:00+00:00,22.8395,14.0,8.714677,Jaipur
2025-03-05 14:00:00+00:00,20.6395,18.0,5.904439,Jaipur
2025-03-05 15:00:00+00:00,19.0895,21.0,4.8433046,Jaipur
2025-03-05 16:00:00+00:00,18.2395,22.0,4.8433046,Jaipur
2025-03-05 17:00:00+00:00,17.4895,24.0,5.6002855,Jaipur
2025-03-05 18:00:00+00:00,16.2395,27.0,5.8603754,Jaipur
2025-03-05 19:00:00+00:00,15.789499,27.0,5.3517847,Jaipur
2025-03-05 20:00:00+00:00,15.4395,27.0,5.6233797,Jaipur
2025-03-05 21:00:00+00:00,15.1895,27.0,5.1919937,Jaipur
2025-03-05 22:00:00+00:00,14.9395,28.0,4.8965297,Jaipur
2025-03-05 23:00:00+00:00,14.6395,29.0,4.8433046,Jaipur
2025-03-06 00:00:00+00:00,13.9895,32.0,5.0911684,Jaipur
2025-03-06 01:00:00+00:00,13.789499,34.0,4.8433046,Jaipur
2025-03-06 02:00:00+00:00,14.089499,34.0,4.3349743,Jaipur
2025-03-06 03:00:00+00:00,16.8395,29.0,4.6102495,Jaipur
2025-03-06 04:00:00+00:00,20.5895,22.0,8.534353,Jaipur
2025-03-06 05:00:00+00:00,23.7895,18.0,9.83268,Jaipur
2025-03-06 06:00:00+00:00,27.2895,9.0,11.119281,Jaipur
2025-03-06 07:00:00+00:00,28.6395,8.0,11.631956,Jaipur
2025-03-06 08:00:00+00:00,29.5895,8.0,11.440978,Jaipur
2025-03-06 09:00:00+00:00,29.9895,7.0,12.783802,Jaipur
2025-03-06 10:00:00+00:00,29.8895,7.0,13.084402,Jaipur
2025-03-06 11:00:00+00:00,29.3395,7.0,12.783802,Jaipur
2025-03-06 12:00:00+00:00,28.8395,9.0,8.4042845,Jaipur
2025-03-06 13:00:00+00:00,26.439499,12.0,3.7585104,Jaipur
2025-03-06 14:00:00+00:00,24.9895,19.0,1.8,Jaipur
2025-03-06 15:00:00+00:00,24.0395,18.0,1.835647,Jaipur
2025-03-06 16:00:00+00:00,22.9895,19.0,1.8,Jaipur
2025-03-06 17:00:00+00:00,21.8395,20.0,2.0991426,Jaipur
2025-03-06 18:00:00+00:00,19.4895,25.0,3.219938,Jaipur
2025-03-06 19:00:00+00:00,18.6395,26.0,3.2599385,Jaipur
2025-03-06 20:00:00+00:00,18.5895,26.0,3.2599385,Jaipur
2025-03-06 21:00:00+00:00,18.4895,27.0,3.96,Jaipur
2025-03-06 22:00:00+00:00,18.4895,28.0,3.6179552,Jaipur
2025-03-06 23:00:00+00:00,18.2895,29.0,3.319036,Jaipur
2025-03-07 00:00:00+00:00,16.0895,39.0,3.7064266,Jaipur
2025-03-07 01:00:00+00:00,16.0895,38.0,3.5455887,Jaipur
2025-03-07 02:00:00+00:00,16.5395,39.0,3.0758414,Jaipur
2025-03-07 03:00:00+00:00,19.4895,33.0,2.5959969,Jaipur
2025-03-07 04:00:00+00:00,24.0395,25.0,4.1046314,Jaipur
2025-03-07 05:00:00+00:00,27.5395,19.0,6.6087217,Jaipur
2025-03-07 06:00:00+00:00,30.5395,14.0,8.587338,Jaipur
2025-03-07 07:00:00+00:00,31.7895,12.0,9.693296,Jaipur
2025-03-07 08:00:00+00:00,32.5895,11.0,11.384199,Jaipur
2025-03-07 09:00:00+00:00,32.9395,11.0,14.241629,Jaipur
2025-03-07 10:00:00+00:00,32.5895,12.0,15.379206,Jaipur
2025-03-07 11:00:00+00:00,32.1395,13.0,13.896187,Jaipur
2025-03-07 12:00:00+00:00,31.189499,12.0,13.207634,Jaipur
2025-03-07 13:00:00+00:00,28.5395,14.0,6.297428,Jaipur
2025-03-07 14:00:00+00:00,25.7895,19.0,3.5455887,Jaipur
2025-03-07 15:00:00+00:00,25.2395,25.0,3.319036,Jaipur
2025-03-07 16:00:00+00:00,23.7895,22.0,5.6920996,Jaipur
2025-03-07 17:00:00+00:00,22.1395,26.0,4.3498964,Jaipur
2025-03-07 18:00:00+00:00,21.0895,29.0,4.39436,Jaipur
2025-03-07 19:00:00+00:00,20.4895,32.0,3.563818,Jaipur
2025-03-07 20:00:00+00:00,19.7895,37.0,3.319036,Jaipur
2025-03-07 21:00:00+00:00,18.689499,39.0,4.0249224,Jaipur
2025-03-07 22:00:00+00:00,18.3895,40.0,4.802999,Jaipur
2025-03-07 23:00:00+00:00,16.9895,43.0,4.452954,Jaipur
2025-02-04 00:00:00+00:00,15.111,77.0,3.319036,Lucknow
2025-02-04 01:00:00+00:00,14.911,77.0,3.219938,Lucknow
2025-02-04 02:00:00+00:00,15.211,76.0,2.6208394,Lucknow
2025-02-04 03:00:00+00:00,16.361,73.0,1.08,Lucknow
2025-02-04 04:00:00+00:00,18.511,65.0,3.4152596,Lucknow
2025-02-04 05:00:00+00:00,21.311,54.0,4.510787,Lucknow
2025-02-04 06:00:00+00:00,23.811,46.0,5.0528407,Lucknow
2025-02-04 07:00:00+00:00,25.461,39.0,6.162207,Lucknow
2025-02-04 08:00:00+00:00,26.511,36.0,6.725354,Lucknow
2025-02-04 09:00:00+00:00,26.911001,36.0,7.4128532,Lucknow
2025-02-04 10:00:00+00:00,26.961,37.0,7.2,Lucknow
2025-02-04 11:00:00+00:00,26.311,38.0,7.386582,Lucknow
2025-02-04 12:00:00+00:00,25.111,46.0,4.8433046,Lucknow
2025-02-04 13:00:00+00:00,22.861,56.0,4.2136917,Lucknow
2025-02-04 14:00:00+00:00,21.611,61.0,3.6,Lucknow
2025-02-04 15:00:00+00:00,20.361,65.0,4.6938257,Lucknow
2025-02-04 16:00:00+00:00,19.911001,66.0,4.0249224,Lucknow
2025-02-04 17:00:00+00:00,19.761,68.0,3.4152596,Lucknow
2025-02-04 18:00:00+00:00,19.011,72.0,3.2599385,Lucknow
2025-02-04 19:00:00+00:00,18.311,73.0,3.6,Lucknow
2025-02-04 20:00:00+00:00,17.811,76.0,3.319036,Lucknow
2025-02-04 21:00:00+00:00,17.411001,78.0,4.1046314,Lucknow
2025-02-04 22:00:00+00:00,17.411001,76.0,5.8048253,Lucknow
2025-02-04 23:00:00+00:00,17.311,76.0,4.510787,Lucknow
2025-02-05 00:00:00+00:00,16.861,79.0,4.6800003,Lucknow
2025-02-05 01:00:00+00:00,16.611,80.0,5.0142193,Lucknow
2025-02-05 02:00:00+00:00,16.661001,80.0,5.0142193,Lucknow
2025-02-05 03:00:00+00:00,18.011,75.0,5.3517847,Lucknow
2025-02-05 04:00:00+00:00,20.511,64.0,8.825508,Lucknow
2025-02-05 05:00:00+00:00,22.761,57.0,7.7879906,Lucknow
2025-02-05 06:00:00+00:00,24.361,50.0,9.387651,Lucknow
2025-02-05 07:00:00+00:00,25.511,47.0,11.183201,Lucknow
2025-02-05 08:00:00+00:00,26.061,46.0,11.4862,Lucknow
2025-02-05 09:00:00+00:00,26.211,46.0,12.181624,Lucknow
2025-02-05 10:00:00+00:00,25.961,47.0,11.885453,Lucknow
2025-02-05 11:00:00+00:00,25.261,49.0,11.090103,Lucknow
2025-02-05 12:00:00+00:00,24.261,54.0,7.968939,Lucknow
2025-02-05 13:00:00+00:00,22.161001,63.0,6.28713,Lucknow
2025-02-05 14:00:00+00:00,20.611,68.0,6.725354,Lucknow
2025-02-05 15:00:00+00:00,19.361,70.0,7.289444,Lucknow
2025-02-05 16:00:00+00:00,18.111,68.0,7.8954163,Lucknow
2025-02-05 17:00:00+00:00,16.761,65.0,7.8954163,Lucknow
2025-02-05 18:00:00+00:00,16.011,57.0,8.654986,Lucknow
2025-02-05 19:00:00+00:00,15.011001,56.0,8.427383,Lucknow
2025-02-05 20:00:00+00:00,14.111,59.0,8.089993,Lucknow
2025-02-05 21:00:00+00:00,13.411,62.0,7.968939,Lucknow
2025-02-05 22:00:00+00:00,12.811001,64.0,7.968939,Lucknow
2025-02-05 23:00:00+00:00,12.261001,66.0,8.311245,Lucknow
2025-02-06 00:00:00+00:00,12.161,72.0,7.8625183,Lucknow
2025-02-06 01:00:00+00:00,11.711,74.0,7.8625183,Lucknow
2025-02-06 02:00:00+00:00,11.611,74.0,7.8625183,Lucknow
2025-02-06 03:00:00+00:00,13.361,66.0,8.766573,Lucknow
2025-02-06 04:00:00+00:00,16.211,56.0,9.83268,Lucknow
2025-02-06 05:00:00+00:00,18.961,47.0,10.495713,Lucknow
2025-02-06 06:00:00+00:00,22.211,30.0,12.10157,Lucknow
2025-02-06 07:00:00+00:00,23.811,24.0,12.522619,Lucknow
2025-02-06 08:00:00+00:00,24.861,21.0,12.57426,Lucknow
2025-02-06 09:00:00+00:00,25.361,19.0,12.849528,Lucknow
2025-02-06 10:00:00+00:00,25.161001,20.0,12.849528,Lucknow
2025-02-06 11:00:00+00:00,24.311,23.0,11.720751,Lucknow
2025-02-06 12:00:00+00:00,23.161001,31.0,7.9526596,Lucknow
2025-02-06 13:00:00+00:00,20.711,41.0,6.162207,Lucknow
2025-02-06 14:00:00+00:00,19.011,47.0,5.506941,Lucknow
2025-02-06 15:00:00+00:00,17.811,51.0,5.1544156,Lucknow
2025-02-06 16:00:00+00:00,16.611,56.0,5.8603754,Lucknow
2025-02-06 17:00:00+00:00,15.661,59.0,6.0347,Lucknow
2025-02-06 18:00:00+00:00,14.961,64.0,6.725354,Lucknow
2025-02-06 19:00:00+00:00,14.261001,66.0,6.9527545,Lucknow
2025-02-06 20:00:00+00:00,13.611,67.0,6.9527545,Lucknow
2025-02-06 21:00:00+00:00,12.961,67.0,7.072878,Lucknow
2025-02-06 22:00:00+00:00,12.311001,68.0,6.924738,Lucknow
2025-02-06 23:00:00+00:00,11.661,70.0,7.2359104,Lucknow
2025-02-07 00:00:00+00:00,11.311001,76.0,7.928178,Lucknow
2025-02-07 01:00:00+00:00,10.861,77.0,7.9526596,Lucknow
2025-02-07 02:00:00+00:00,10.761001,78.0,7.5685663,Lucknow
2025-02-07 03:00:00+00:00,12.611,70.0,8.64,Lucknow
2025-02-07 04:00:00+00:00,15.411,60.0,9.746631,Lucknow
2025-02-07 05:00:00+00:00,18.011,51.0,11.440978,Lucknow
2025-02-07 06:00:00+00:00,19.861,42.0,10.823973,Lucknow
2025-02-07 07:00:00+00:00,21.661001,37.0,12.620554,Lucknow
2025-02-07 08:00:00+00:00,22.761,33.0,12.964998,Lucknow
2025-02-07 09:00:00+00:00,23.411001,31.0,12.605142,Lucknow
2025-02-07 10:00:00+00:00,23.461,30.0,12.599999,Lucknow
2025-02-07 11:00:00+00:00,22.861,30.0,11.5199995,Lucknow
2025-02-07 12:00:00+00:00,22.411001,33.0,8.669949,Lucknow
2025-02-07 13:00:00+00:00,20.011,42.0,6.162207,Lucknow
2025-02-07 14:00:00+00:00,18.311,48.0,5.8048253,Lucknow
2025-02-07 15:00:00+00:00,16.961,53.0,5.771239,Lucknow
2025-02-07 16:00:00+00:00,16.111,55.0,5.7599998,Lucknow
2025-02-07 17:00:00+00:00,15.311001,58.0,5.771239,Lucknow
2025-02-07 18:00:00+00:00,14.461,64.0,6.130579,Lucknow
2025-02-07 19:00:00+00:00,13.761001,64.0,6.130579,Lucknow
2025-02-07 20:00:00+00:00,13.161,66.0,6.130579,Lucknow
2025-02-07 21:00:00+00:00,12.561001,67.0,6.12,Lucknow
2025-02-07 22:00:00+00:00,12.061001,68.0,6.489992,Lucknow
2025-02-07 23:00:00+00:00,11.611,70.0,6.489992,Lucknow
2025-02-08 00:00:00+00:00,11.311001,73.0,6.4799995,Lucknow
2025-02-08 01:00:00+00:00,10.911,75.0,6.130579,Lucknow
2025-02-08 02:00:00+00:00,10.911,75.0,6.519877,Lucknow
2025-02-08 03:00:00+00:00,12.661,70.0,6.130579,Lucknow
2025-02-08 04:00:00+00:00,15.461,61.0,6.87779,Lucknow
2025-02-08 05:00:00+00:00,18.061,55.0,6.87779,Lucknow
2025-02-08 06:00:00+00:00,21.011,44.0,6.130579,Lucknow
2025-02-08 07:00:00+00:00,22.911001,39.0,6.519877,Lucknow
2025-02-08 08:00:00+00:00,24.361,34.0,7.2359104,Lucknow
2025-02-08 09:00:00+00:00,25.161001,31.0,7.9526596,Lucknow
2025-02-08 10:00:00+00:00,25.461,29.0,8.669949,Lucknow
2025-02-08 11:00:00+00:00,25.061,30.0,7.928178,Lucknow
2025-02-08 12:00:00+00:00,23.961,35.0,5.4477882,Lucknow
2025-02-08 13:00:00+00:00,21.811,44.0,3.6179552,Lucknow
2025-02-08 14:00:00+00:00,20.361,49.0,3.2399998,Lucknow
2025-02-08 15:00:00+00:00,19.311,53.0,2.968636,Lucknow
2025-02-08 16:00:00+00:00,18.161001,56.0,3.2599385,Lucknow
2025-02-08 17:00:00+00:00,17.161001,59.0,2.9024127,Lucknow
2025-02-08 18:00:00+00:00,14.461,76.0,3.6,Lucknow
2025-02-08 19:00:00+00:00,13.661,79.0,3.671294,Lucknow
2025-02-08 20:00:00+00:00,13.111,81.0,4.0249224,Lucknow
2025-02-08 21:00:00+00:00,12.761001,81.0,4.1046314,Lucknow
2025-02-08 22:00:00+00:00,12.411,81.0,4.2136917,Lucknow
2025-02-08 23:00:00+00:00,12.011001,82.0,4.1046314,Lucknow
2025-02-09 00:00:00+00:00,11.811001,84.0,3.96,Lucknow
2025-02-09 01:00:00+00:00,11.361,85.0,3.6179552,Lucknow
2025-02-09 02:00:00+00:00,11.411,85.0,3.6,Lucknow
2025-02-09 03:00:00+00:00,13.511001,77.0,4.0249224,Lucknow
2025-02-09 04:00:00+00:00,16.861,66.0,4.3498964,Lucknow
2025-02-09 05:00:00+00:00,20.061,58.0,3.8939953,Lucknow
2025-02-09 06:00:00+00:00,23.911001,41.0,5.3517847,Lucknow
2025-02-09 07:00:00+00:00,25.661001,34.0,7.628263,Lucknow
2025-02-09 08:00:00+00:00,27.011,29.0,8.766573,Lucknow
2025-02-09 09:00:00+00:00,27.661001,26.0,8.766573,Lucknow
2025-02-09 10:00:00+00:00,27.711,25.0,8.654986,Lucknow
2025-02-09 11:00:00+00:00,27.211,25.0,8.209263,Lucknow
2025-02-09 12:00:00+00:00,26.011,32.0,4.802999,Lucknow
2025-02-09 13:00:00+00:00,23.361,42.0,4.0249224,Lucknow
2025-02-09 14:00:00+00:00,21.561,48.0,4.0249224,Lucknow
2025-02-09 15:00:00+00:00,20.211,51.0,3.7585104,Lucknow
2025-02-09 16:00:00+00:00,19.111,55.0,3.219938,Lucknow
2025-02-09 17:00:00+00:00,18.061,58.0,3.5455887,Lucknow
2025-02-09 18:00:00+00:00,15.211,74.0,4.0249224,Lucknow
2025-02-09 19:00:00+00:00,14.261001,76.0,3.7064266,Lucknow
2025-02-09 20:00:00+00:00,13.911,77.0,3.6,Lucknow
2025-02-09 21:00:00+00:00,13.711,76.0,3.6,Lucknow
2025-02-09 22:00:00+00:00,13.311001,77.0,3.6,Lucknow
2025-02-09 23:00:00+00:00,12.561001,80.0,3.8939953,Lucknow
2025-02-10 00:00:00+00:00,12.911,81.0,2.8116899,Lucknow
2025-02-10 01:00:00+00:00,12.711,81.0,1.8,Lucknow
2025-02-10 02:00:00+00:00,12.761001,83.0,1.08,Lucknow
2025-02-10 03:00:00+00:00,15.011001,76.0,1.1384199,Lucknow
2025-02-10 04:00:00+00:00,19.561,59.0,0.71999997,Lucknow
2025-02-10 05:00:00+00:00,22.861,51.0,1.5273507,Lucknow
2025-02-10 06:00:00+00:00,25.311,38.0,3.0758414,Lucknow
2025-02-10 07:00:00+00:00,26.861,34.0,6.162207,Lucknow
2025-02-10 08:00:00+00:00,27.861,31.0,7.5599995,Lucknow
2025-02-10 09:00:00+00:00,28.361,29.0,8.311245,Lucknow
2025-02-10 10:00:00+00:00,28.311,28.0,8.4042845,Lucknow
2025-02-10 11:00:00+00:00,27.661001,29.0,7.69592,Lucknow
2025-02-10 12:00:00+00:00,26.211,34.0,4.73506,Lucknow
2025-02-10 13:00:00+00:00,23.611,45.0,3.671294,Lucknow
2025-02-10 14:00:00+00:00,21.861,51.0,3.5455887,Lucknow
2025-02-10 15:00:00+00:00,20.411001,55.0,3.8939953,Lucknow
2025-02-10 16:00:00+00:00,19.161001,59.0,3.4152596,Lucknow
2025-02-10 17:00:00+00:00,17.761,65.0,3.96,Lucknow
2025-02-10 18:00:00+00:00,16.711,73.0,3.9763298,Lucknow
2025-02-10 19:00:00+00:00,16.261,74.0,3.671294,Lucknow
2025-02-10 20:00:00+00:00,15.611,77.0,4.1046314,Lucknow
2025-02-10 21:00:00+00:00,15.011001,80.0,4.2136917,Lucknow
2025-02-10 22:00:00+00:00,14.511001,81.0,4.2136917,Lucknow
2025-02-10 23:00:00+00:00,14.111,82.0,4.452954,Lucknow
2025-02-11 00:00:00+00:00,13.861,84.0,4.0249224,Lucknow
2025-02-11 01:00:00+00:00,13.461,85.0,4.1046314,Lucknow
2025-02-11 02:00:00+00:00,13.461,85.0,4.1046314,Lucknow
2025-02-11 03:00:00+00:00,15.911,75.0,5.2416787,Lucknow
2025-02-11 04:00:00+00:00,19.461,61.0,5.937272,Lucknow
2025-02-11 05:00:00+00:00,22.661001,52.0,6.9899354,Lucknow
2025-02-11 06:00:00+00:00,25.761,39.0,7.7879906,Lucknow
2025-02-11 07:00:00+00:00,27.561,30.0,9.885262,Lucknow
2025-02-11 08:00:00+00:00,28.811,27.0,10.1887,Lucknow
2025-02-11 09:00:00+00:00,29.511,25.0,10.990322,Lucknow
2025-02-11 10:00:00+00:00,29.511,24.0,10.685391,Lucknow
2025-02-11 11:00:00+00:00,28.861,25.0,9.387651,Lucknow
2025-02-11 12:00:00+00:00,27.061,33.0,5.6920996,Lucknow
2025-02-11 13:00:00+00:00,24.161001,45.0,4.73506,Lucknow
2025-02-11 14:00:00+00:00,22.311,51.0,4.68,Lucknow
2025-02-11 15:00:00+00:00,21.111,55.0,4.32,Lucknow
2025-02-11 16:00:00+00:00,20.361,56.0,3.96,Lucknow
2025-02-11 17:00:00+00:00,19.461,59.0,4.0249224,Lucknow
2025-02-11 18:00:00+00:00,18.111,69.0,3.671294,Lucknow
2025-02-11 19:00:00+00:00,17.411001,70.0,3.7064266,Lucknow
2025-02-11 20:00:00+00:00,16.761,73.0,4.1046314,Lucknow
2025-02-11 21:00:00+00:00,16.011,75.0,3.8268526,Lucknow
2025-02-11 22:00:00+00:00,15.511001,75.0,3.7585104,Lucknow
2025-02-11 23:00:00+00:00,15.011001,76.0,4.0249224,Lucknow
2025-02-12 00:00:00+00:00,15.211,77.0,4.0249224,Lucknow
2025-02-12 01:00:00+00:00,14.811001,77.0,4.1046314,Lucknow
2025-02-12 02:00:00+00:00,14.861,77.0,3.8773184,Lucknow
2025-02-12 03:00:00+00:00,17.211,70.0,3.7064266,Lucknow
2025-02-12 04:00:00+00:00,20.811,57.0,5.495161,Lucknow
2025-02-12 05:00:00+00:00,23.911001,49.0,5.95906,Lucknow
2025-02-12 06:00:00+00:00,26.361,40.0,6.151683,Lucknow
2025-02-12 07:00:00+00:00,28.111,28.0,9.227524,Lucknow
2025-02-12 08:00:00+00:00,28.711,25.0,10.182337,Lucknow
2025-02-12 09:00:00+00:00,28.811,26.0,11.542478,Lucknow
2025-02-12 10:00:00+00:00,28.361,28.0,12.682018,Lucknow
2025-02-12 11:00:00+00:00,27.461,32.0,11.720751,Lucknow
2025-02-12 12:00:00+00:00,26.311,41.0,8.350138,Lucknow
2025-02-12 13:00:00+00:00,23.761,52.0,6.5693827,Lucknow
2025-02-12 14:00:00+00:00,22.161001,58.0,6.638072,Lucknow
2025-02-12 15:00:00+00:00,20.861,61.0,7.771331,Lucknow
2025-02-12 16:00:00+00:00,19.561,62.0,8.557102,Lucknow
2025-02-12 17:00:00+00:00,18.411001,61.0,8.311245,Lucknow
2025-02-12 18:00:00+00:00,17.461,60.0,8.311245,Lucknow
2025-02-12 19:00:00+00:00,16.511,61.0,8.427383,Lucknow
2025-02-12 20:00:00+00:00,15.761001,61.0,9.360001,Lucknow
2025-02-12 21:00:00+00:00,15.061001,60.0,8.891344,Lucknow
2025-02-12 22:00:00+00:00,14.361,60.0,8.905908,Lucknow
2025-02-12 23:00:00+00:00,13.861,60.0,9.178235,Lucknow
2025-02-13 00:00:00+00:00,13.511001,67.0,8.707238,Lucknow
2025-02-13 01:00:00+00:00,13.061001,67.0,8.669949,Lucknow
2025-02-13 02:00:00+00:00,13.161,65.0,8.669949,Lucknow
2025-02-13 03:00:00+00:00,14.961,59.0,9.422101,Lucknow
2025-02-13 04:00:00+00:00,17.761,50.0,10.239453,Lucknow
2025-02-13 05:00:00+00:00,20.411001,42.0,12.413476,Lucknow
2025-02-13 06:00:00+00:00,22.861,33.0,14.578888,Lucknow
2025-02-13 07:00:00+00:00,24.111,29.0,14.345898,Lucknow
2025-02-13 08:00:00+00:00,24.961,28.0,13.556282,Lucknow
2025-02-13 09:00:00+00:00,25.411001,27.0,13.556282,Lucknow
2025-02-13 10:00:00+00:00,25.311,27.0,12.682018,Lucknow
2025-02-13 11:00:00+00:00,24.711,29.0,11.609651,Lucknow
2025-02-13 12:00:00+00:00,24.111,32.0,9.114471,Lucknow
2025-02-13 13:00:00+00:00,21.711,41.0,6.130579,Lucknow
2025-02-13 14:00:00+00:00,19.961,47.0,5.7599998,Lucknow
2025-02-13 15:00:00+00:00,18.561,51.0,6.130579,Lucknow
2025-02-13 16:00:00+00:00,17.561,54.0,6.489992,Lucknow
2025-02-13 17:00:00+00:00,16.661001,56.0,7.2,Lucknow
2025-02-13 18:00:00+00:00,15.861,62.0,7.5685663,Lucknow
2025-02-13 19:00:00+00:00,15.111,63.0,7.5942073,Lucknow
2025-02-13 20:00:00+00:00,14.561001,65.0,7.928178,Lucknow
2025-02-13 21:00:00+00:00,14.061001,67.0,7.92,Lucknow
2025-02-13 22:00:00+00:00,13.611,68.0,8.28,Lucknow
2025-02-13 23:00:00+00:00,13.211,68.0,8.28,Lucknow
2025-02-14 00:00:00+00:00,12.761001,70.0,8.4042845,Lucknow
2025-02-14 01:00:00+00:00,12.411,70.0,8.350138,Lucknow
2025-02-14 02:00:00+00:00,12.511001,68.0,8.350138,Lucknow
2025-02-14 03:00:00+00:00,14.561001,61.0,9.3669195,Lucknow
2025-02-14 04:00:00+00:00,17.611,52.0,10.464798,Lucknow
2025-02-14 05:00:00+00:00,20.511,43.0,11.304229,Lucknow
2025-02-14 06:00:00+00:00,23.261,33.0,13.276144,Lucknow
2025-02-14 07:00:00+00:00,24.811,28.0,15.281989,Lucknow
2025-02-14 08:00:00+00:00,25.911001,25.0,15.281989,Lucknow
2025-02-14 09:00:00+00:00,26.561,23.0,14.408997,Lucknow
